cod_destino,cod_origem,passageiros_rodov_pred_log,passageiros_rodov_pred
5218508,3142809,1.615758,41
5218508,5216304,2.1912916,155
5218508,5219308,2.6180642,415
5218508,5200134,1.4866022,30
5218508,5203401,0.86507535,7
5218508,5209952,1.2445536,17
5218508,5204250,1.1339555,13
5218508,5209937,1.7027298,50
5218508,5209150,1.2422451,17
5218508,3169604,1.1042535,12
5218508,3159803,2.1786072,150
5218508,3112604,1.4994103,31
5218508,5202353,1.044834,11
5218508,5204409,1.1198901,13
5218508,5200902,1.3696175,23
5218508,3131406,1.4969968,31
5218508,5213756,1.00661,10
3131604,3170206,1.7980853,62
3131604,3103504,0.7362965,5
3131604,3170107,2.0533073,113
3131604,3148004,1.9780449,95
3131604,3148103,2.458906,287
3131604,3143104,1.9403331,87
3131604,3147006,0.9519974,8
3131604,3128907,1.1309822,13
3131604,3119302,1.4007832,25
3131604,3128600,0.13199505,1
3131604,3156403,1.5648205,36
3131604,3124807,1.4454423,27
3131604,3145000,1.5918425,39
5205901,3170206,2.8914444,778
5205901,5208707,2.7133555,516
5205901,3103504,1.0223331,10
5205901,5205109,1.5348902,34
5205901,5204508,2.1763725,150
5205901,5212907,1.4827565,30
5205901,5217104,0.61140805,4
5205901,5214804,1.6130033,41
3149200,3170206,2.2758784,188
3149200,3170107,2.1203728,131
3149200,3149903,0.71259755,5
3149200,3157708,1.6343689,43
3149200,3126109,1.0192661,10
3149200,3138203,0.5002052,3
3149200,3149804,1.5529734,35
3149200,3111507,0.34910724,2
3149200,3105103,0.62288046,4
3149200,3104007,2.5514767,356
3149200,3129509,0.97921526,9
3149200,3148103,2.0948968,124
3149200,3111200,0.8517405,7
3149200,3130309,0.403744,2
3149200,3104205,0.62773985,4
3149200,3119302,0.628159,4
3149200,3145000,1.2466592,17
5212907,3170206,2.5218303,332
5212907,5208707,2.9547405,901
5212907,3103504,0.5966296,3
5212907,5205109,1.4284136,26
5212907,5204508,2.7232246,528
5212907,5205901,1.6730285,47
5212907,5217104,0.8089911,6
5212907,5214804,0.87050253,7
5212907,5200209,1.1884825,15
5212907,5203302,0.68572164,4
3156403,3170206,1.9000766,79
3156403,3170107,1.0175346,10
3156403,3143104,1.665334,46
3156403,3100104,0.9697194,9
3156403,3130705,0.8132036,6
3156403,3131604,1.733464,54
3156403,3119302,1.1812167,15
3156403,3145000,1.1381214,13
3109808,3170206,1.4790587,30
3109808,3170107,0.8153261,6
3109808,3134202,2.2828465,191
3109808,3142809,0.9479975,8
3109808,3112604,1.3551155,22
3128907,3170206,1.8227692,66
3128907,3103504,0.5272183,3
3128907,3148004,2.5003207,316
3128907,3148103,2.9417694,874
3128907,3143104,1.8068249,64
3128907,3131604,1.3443604,22
3128907,3124807,1.0616456,11
3128907,3120706,2.4536304,284
3145000,3170206,3.076991,1193
3145000,3170107,2.420613,263
3145000,3106200,2.415496,260
3145000,3157708,1.2068062,16
3145000,3149200,1.1093482,12
3145000,3149804,1.8609263,72
3145000,3111507,0.60813147,4
3145000,3136702,0.6638605,4
3145000,3104007,2.5211346,331
3145000,3105608,1.2446223,17
3145000,3148004,1.9810343,95
3145000,3148103,2.7031405,504
3145000,3143104,2.3687315,233
3145000,3147006,1.4868034,30
3145000,3131604,1.4602486,28
3145000,3119302,1.126994,13
3145000,3128600,0.08432224,1
3145000,3147105,0.62192893,4
3145000,3156403,1.5083606,32
3127909,3170206,2.9251451,841
3170750,3170206,1.5422916,34
3170750,3170107,0.51752913,3
3170750,3143302,1.371319,23
3170750,3151206,1.047676,11
3170750,3148004,2.111554,129
3170750,3148103,1.5038841,31
3170750,3161700,1.3040009,20
2611408,2611606,2.455567,285
2611408,2606408,1.3620898,23
2611408,2600906,2.2798722,190
2611408,2605202,2.3704832,234
2611408,2604502,2.7683122,586
2600708,2611606,1.671576,46
2600708,2606200,2.2238479,167
2600708,2615300,2.993494,985
2600708,2604601,1.7688913,58
2600708,2604007,2.303867,201
2600708,2615508,1.7375724,54
2600708,2613800,1.9056408,80
2600708,2609006,1.2437539,17
2600708,2609501,2.8035178,636
2601508,2611606,1.0314622,10
2601508,2604106,2.005908,101
2601508,2605202,0.26459846,1
2601508,2610004,0.9810147,9
2601508,2605004,1.5576934,36
2601508,2610202,1.301987,20
2601508,2608701,1.5119305,32
2601508,2608404,0.7794722,6
2601508,2611804,0.58805263,3
2601508,2605905,0.89600337,7
2601508,2604205,2.1008813,126
2601508,2602308,0.75494885,5
2601508,2600302,1.1124469,12
2602704,2611606,1.5073177,32
2602704,2604007,2.7227812,528
2602704,2615508,1.725088,53
2602704,2613800,1.0029569,10
2602704,2609501,1.6651431,46
2602704,2616308,1.8401856,69
2605905,2611606,2.3399978,218
2605905,2704302,1.5157987,32
2605905,2605202,2.0182805,104
2605905,2610004,1.8883189,77
2605905,2605004,1.5647787,36
2605905,2610202,1.7973889,62
2605905,2608701,1.4468752,27
2605905,2608404,1.3269771,21
2605905,2611804,2.1744487,149
2605905,2604205,2.3041692,201
2605905,2601508,1.7718784,59
2605905,2703809,1.0371138,10
2605905,2616506,1.2563314,18
2605905,2600401,2.1922953,155
2605905,2611903,1.7190044,52
2605905,2614857,2.6055048,403
2517001,2611606,1.323535,21
2517001,2504009,1.8075591,64
2517001,2604007,1.2355977,17
2517001,2614501,1.660686,45
2517001,2608909,1.6833073,48
2517001,2608453,0.9789861,9
2517001,2509909,1.624184,42
2517001,2501302,1.0911573,12
2517001,2602209,2.284107,192
2517001,2609709,2.1966572,157
2517001,2604155,1.9684397,92
2604908,2611606,2.3396611,218
2604908,2604106,2.1469474,140
2604908,2601904,1.3979487,25
2604908,2606408,0.7475476,5
2604908,2616407,1.6503923,44
2604908,2604502,1.5600141,36
2604908,2604007,2.174447,149
2604908,2614501,1.6968633,49
2604908,2608909,2.1971197,157
2604908,2608453,1.439958,27
2604908,2610509,2.3443272,220
2604908,2611309,1.1720135,14
2604908,2611705,1.1900936,15
2600906,2611606,1.8246896,66
2600906,2606408,1.1955223,15
2600906,2605202,1.0943183,12
2600906,2604502,2.332493,215
2600906,2611408,2.3965046,249
2601300,2611606,1.6864091,48
2601300,2604106,2.3952518,248
2601300,2601904,1.0908442,12
2601300,2606408,0.3343367,2
2601300,2616407,1.2583332,18
2601300,2604502,1.1992704,15
2601300,2611804,0.9350606,8
2601300,2602308,1.8263859,67
2601300,2604809,2.0144203,103
2601300,2612000,2.1691334,147
2601300,2603504,1.9135109,81
2606101,2611606,1.9834062,96
2606101,2616407,2.6504772,447
2606101,2608909,2.5907326,389
2606101,2605400,2.1043265,127
2606101,2604403,1.6247783,42
2611705,2611606,2.0075376,101
2611705,2604106,2.6899962,489
2611705,2604007,1.685779,48
2611705,2608909,1.6081641,40
2611705,2608453,1.19588,15
2611705,2610509,1.7416316,55
2611705,2604908,1.6504875,44
2604809,2611606,2.3911245,246
2604809,2604106,2.5103283,323
2604809,2601904,2.028781,106
2604809,2605202,1.548285,35
2604809,2611804,1.6362352,43
2604809,2602308,1.9278301,84
2604809,2612000,1.596358,39
2604809,2603504,1.7277502,53
2604809,2601300,2.3251963,211
2608701,2611606,1.2057748,16
2608701,2604106,1.9353008,86
2608701,2605202,0.4780523,3
2608701,2610004,1.29573,19
2608701,2605004,0.69614756,4
2608701,2610202,1.5397298,34
2608701,2608404,1.0394326,10
2608701,2611804,0.52216786,3
2608701,2605905,1.2670454,18
2608701,2604205,1.5370102,34
2608701,2601508,1.8815943,76
2601409,2611606,3.2017248,1591
2601409,2704302,1.6203367,41
2601409,2610004,1.1421112,13
2601409,2600401,2.148271,140
2601409,2611903,1.9475753,88
2601409,2614857,2.3837426,241
2601409,2704500,1.9713348,93
2601409,2707305,2.08835,122
2601409,2708501,1.6856496,48
2601409,2614204,1.9543805,90
2601409,2705101,1.4565408,28
2601409,2703601,1.7147357,51
2605400,2611606,2.0582786,114
2605400,2616407,2.4658923,292
2605400,2604007,2.7683816,586
2605400,2608909,2.6434448,439
2605400,2608503,1.8758283,75
2605400,2606101,2.667147,464
2609006,2611606,2.1658676,146
2609006,2615300,2.6500292,446
2609006,2604007,2.1937375,156
2609006,2615508,2.048595,111
2609006,2613800,1.431839,27
2609006,2609501,1.8196033,66
2609006,2600708,1.5845749,38
2600500,2611606,2.3172586,207
2600500,2604106,1.7105685,51
2600500,2606002,1.4779679,30
2600500,2601201,0.7848657,6
2600500,2704302,1.4112322,25
2600500,2700300,1.387865,24
2600500,2910800,1.474733,29
2600500,2927408,2.24523,175
2600500,2924009,2.0805929,120
2600500,2708006,1.8323444,67
2600500,2601904,1.1648314,14
2600500,2606408,0.25215706,1
2600500,2616407,0.90003276,7
2600500,2608800,1.2032872,15
2600500,2611002,0.5535465,3
2600500,2900702,0.9179545,8
2600500,2702405,0.34554487,2
2600500,2926608,0.639368,4
2600500,2907509,0.030951364,1
2600500,2918100,0.9744525,9
2600500,2907806,0.39484656,2
2600500,2923100,0.8772264,7
2600500,2706109,1.2143899,16
2600500,2602100,0.9661994,9
2600500,2607000,0.9984015,9
2600500,2602803,1.4383079,27
2600500,2614808,0.6875839,4
2600500,2615805,1.2804414,19
2600500,2607505,1.8446361,69
2600500,2609154,0.69252396,4
2600500,2606507,0.5426782,3
2600500,2704609,1.4481764,28
2602209,2611606,1.837617,68
2602209,2604007,2.297221,198
2602209,2608909,2.4054427,254
2602209,2608453,1.7383178,54
2602209,2517001,2.2812257,191
2602209,2609709,1.8675954,73
2603702,2611606,1.5826759,38
2603702,2604106,1.5960212,39
2603702,2606002,2.0655627,116
2603702,2704302,1.0523243,11
2603702,2608800,1.175576,14
2603702,2610004,0.856006,7
2603702,2604205,1.0124513,10
2603702,2611507,0.96675676,9
2603702,2612901,1.5160681,32
2603702,2613206,1.6865194,48
2603702,2609204,1.187951,15
2603702,2607950,0.6403535,4
2603702,2601003,1.801068,63
2604403,2611606,2.323363,210
2604403,2616407,2.589882,388
2604403,2606101,2.3341923,215
2604502,2611606,2.678766,477
2604502,2604106,2.8341422,682
2604502,2601904,2.8865757,770
2604502,2606408,1.9602226,91
2604502,2616407,3.0651102,1161
2604502,2600906,2.6749606,473
2604502,2605202,1.9425578,87
2604502,2602308,1.9151018,82
2604502,2613305,1.7242228,52
2604502,2611408,2.689285,488
2604502,2612000,2.2178645,165
2604502,2603504,2.026002,106
2604502,2601300,1.9998609,99
2604502,2611309,2.70942,512
2604502,2604908,2.518323,329
2608453,2611606,2.220924,166
2608453,2604007,2.3225062,210
2608453,2615409,0.9694946,9
2608453,2615003,1.475725,29
2608453,2614501,1.5057453,32
2608453,2616209,1.2176539,16
2608453,2608909,2.9749024,943
2608453,2612505,1.2652905,18
2608453,2517001,1.4247049,26
2608453,2602209,1.7264842,53
2608453,2609709,2.2148063,163
2608453,2610509,2.106018,127
2608453,2611705,1.168846,14
2608453,2604908,2.1905546,155
2608453,2609105,1.6055014,40
2608453,2612109,1.6047845,40
2608453,2608107,1.7451267,55
2609105,2611606,1.9758801,94
2609105,2604007,2.4043162,253
2609105,2608909,1.9426568,87
2609105,2608453,1.1814756,15
2609105,2509909,1.9054121,80
2609105,2609709,2.278865,190
2609709,2611606,1.5461745,35
2609709,2604007,1.9417677,87
2609709,2608909,1.8075714,64
2609709,2608453,1.8110617,64
2609709,2517001,1.7674105,58
2609709,2602209,1.5449603,35
2609709,2609105,1.9655653,92
2610509,2611606,1.8113831,64
2610509,2604106,2.399961,251
2610509,2601904,1.9639049,92
2610509,2606408,0.9068692,8
2610509,2604007,1.9413542,87
2610509,2608909,2.1808705,151
2610509,2608453,1.8969595,78
2610509,2611705,1.1622843,14
2610509,2604908,2.475351,298
2610509,2612109,2.0236788,105
2610509,2608107,2.3613946,229
2613800,2611606,2.175625,149
2613800,2615300,2.2948205,197
2613800,2604007,2.6355636,432
2613800,2615508,2.06182,115
2613800,2609006,1.130567,13
2613800,2609501,2.028669,106
2613800,2616308,1.9645236,92
2613800,2600708,1.5193933,33
2613800,2602704,1.5439698,34
2607000,2611606,1.7844825,60
2607000,2604106,1.1237203,13
2607000,2601201,1.018549,10
2607000,2910800,1.1760552,14
2607000,2927408,1.4593745,28
2607000,2924009,1.791104,61
2607000,2600500,1.2953745,19
2607000,2608057,1.3183926,20
2607000,2611002,1.1041411,12
2607000,2930501,0.7922027,6
2607000,2926608,0.77873904,6
2607000,2918100,0.6466045,4
2607000,2606606,1.0154543,10
2607000,2614808,1.3081758,20
2610400,2611606,1.3601302,22
2610400,2604106,1.0728801,11
2610400,2611101,2.2705994,186
2610400,2601201,0.67931587,4
2610400,2704302,0.96277606,9
2610400,2612208,0.8088019,6
2610400,2609907,1.3145291,20
2610400,2613909,0.7298011,5
2610400,2111300,1.0062658,10
2610400,2111508,0.10011745,1
2610400,2103000,0.3496185,2
2610400,2203909,0.567543,3
2610400,2211001,1.2023828,15
2610400,2106755,0.23814951,1
2610400,2207009,0.56183374,3
2610400,2108454,0.8129879,6
2610400,2208007,1.5187823,33
2610400,2601102,1.0682138,11
2610400,2211308,0.41494226,2
2610400,2605103,0.67761886,4
2610400,2101251,0.3613444,2
2610400,2615201,1.1762923,15
2907509,2611606,1.0650079,11
2907509,2604106,0.57046086,3
2907509,2606002,0.80137694,6
2907509,2927408,2.1042173,127
2907509,2924009,0.9141051,8
2907509,2606408,0.0,1
2907509,2600500,0.5383658,3
2907509,2616407,0.0,1
2907509,2608800,0.45171952,2
2907509,2900702,2.3929412,247
2907509,2926509,0.34441757,2
2907509,2930766,0.67812854,4
2907509,2926608,1.2793912,19
2907509,2923803,0.20811555,1
2907509,2916500,0.7858332,6
2907509,2907905,0.42715275,2
2907509,2807402,1.2389754,17
2907509,2803500,1.4578838,28
2907509,2802908,1.1627315,14
2907509,2902658,0.66204923,4
2907509,2913705,2.040325,109
2907509,2922904,1.0459665,11
2907509,2918100,0.49168637,3
2907509,2907806,0.26724213,1
2907509,2910750,0.9399291,8
2907509,2923050,0.1245243,1
2907509,2901601,1.021331,10
2907509,2923100,1.3067944,20
2907509,2929701,0.5217637,3
2907509,2925204,2.8036013,636
2907509,2914505,1.6547794,45
2907509,2924108,1.2441038,17
2907509,2923308,1.4769377,29
2907509,2902203,2.161026,144
2608404,2611606,1.6547294,45
2608404,2604106,2.5055065,320
2608404,2606002,2.3505006,224
2608404,2608800,2.0813742,120
2608404,2605202,1.1965362,15
2608404,2610004,1.0591267,11
2608404,2605004,1.8918387,77
2608404,2610202,2.448339,280
2608404,2608701,1.3158575,20
2608404,2611804,1.1065806,12
2608404,2605905,1.4499972,28
2608404,2604205,1.5647337,36
2608404,2608305,2.0297358,107
2608404,2601508,1.8999329,79
2608057,2611606,1.9575076,90
2608057,2800308,2.6339605,430
2608057,2604106,1.7682287,58
2608057,2611101,2.1862931,153
2608057,2612604,1.0487809,11
2608057,2601201,1.1300846,13
2608057,2603009,0.8685284,7
2608057,2612208,1.5990717,39
2608057,2613909,1.2675041,18
2608057,2601706,0.5002237,3
2608057,2609808,0.966483,9
2608057,2924009,2.8292625,674
2608057,2601607,1.0525264,11
2608057,2608750,0.6723272,4
2608057,2804508,1.2069823,16
2608057,2610905,0.9521399,8
2608057,2805406,1.9753902,94
2608057,2804201,1.0713409,11
2608057,2611002,2.2495651,177
2608057,2605707,2.1162963,130
2608057,2702405,1.7693251,58
2608057,2802908,1.8524826,71
2608057,2800506,0.6989527,4
2608057,2801207,1.65527,45
2608057,2806008,1.1202198,13
2608057,2804458,1.3238972,21
2608057,2607000,1.001534,10
2608057,2606606,0.5909163,3
2608057,2614808,2.086685,122
2704500,2611606,1.8252084,66
2704500,2704302,1.5936202,39
2704500,2610004,1.4586519,28
2704500,2600401,1.9351474,86
2704500,2611903,1.5024219,31
2704500,2614857,1.9746034,94
2704500,2707305,1.888077,77
2704500,2708501,1.8210604,66
2704500,2614204,1.3527099,22
2704500,2705101,1.807475,64
2704500,2601409,2.186125,153
2704500,2703601,1.7525859,56
2611903,2611606,1.5070368,32
2611903,2704302,0.6441422,4
2611903,2611804,1.0160359,10
2611903,2605905,1.720677,52
2611903,2614857,2.3867166,243
2611903,2704500,1.1146573,13
2611903,2707305,1.6208024,41
2611903,2708501,1.1134384,12
2611903,2614204,2.3068664,202
2611903,2705101,1.4308437,26
2611903,2601409,2.3890796,244
2614857,2611606,1.97356,94
2614857,2704302,1.3630493,23
2614857,2611804,1.1571548,14
2614857,2605905,2.2592854,181
2614857,2611903,1.9103293,81
2614857,2704500,1.9291912,84
2614857,2707305,2.0040553,100
2614857,2708501,1.57771,37
2614857,2614204,2.0185573,104
2614857,2705101,1.8578405,72
2614857,2601409,2.009429,102
2705101,2611606,1.4836289,30
2705101,2704302,1.3528112,22
2705101,2611903,1.5731635,37
2705101,2614857,1.7045608,50
2705101,2704500,1.5099672,32
2705101,2707305,2.0868568,122
2705101,2708501,2.11439,130
2705101,2614204,1.3463708,22
2705101,2601409,1.4145352,25
2703809,2611606,1.5771071,37
2703809,2704302,1.581329,38
2703809,2605202,0.6597157,4
2703809,2610004,0.8538424,7
2703809,2611804,0.42353773,2
2703809,2605905,0.8894337,7
2703809,2616506,0.7494705,5
2703809,2702108,0.8893926,7
2600401,2611606,2.7514868,564
2600401,2605202,1.4325949,27
2600401,2610004,2.2142959,163
2600401,2611804,0.9082435,8
2600401,2605905,1.9137914,81
2600401,2704500,1.6553522,45
2600401,2707305,1.7900313,61
2600401,2601409,2.178187,150
2600401,2703601,1.3615662,22
1702208,2611606,1.1132904,12
1702208,5208707,2.7849247,609
1702208,5300108,1.6266311,42
1702208,2604106,1.035116,10
1702208,2601201,1.055984,11
1702208,2612208,1.426167,26
1702208,2609907,1.428378,26
1702208,2613909,0.6220593,4
1702208,1705508,1.2654244,18
1702208,1721000,1.8998454,79
1702208,1716109,1.3586273,22
1702208,1713304,0.88596594,7
1702208,1709302,1.2527853,17
1702208,2102325,0.99554354,9
1702208,2100055,1.8174855,65
1702208,1702109,1.7966459,62
1702208,2109908,1.4374405,27
1702208,2105302,2.289487,194
1702208,2211001,1.9515343,89
1702208,2108454,1.4797238,30
1702208,2208007,1.5639634,36
1702208,1504208,1.490602,30
1702208,2601102,1.1075997,12
1702208,1722081,0.9029665,7
1702208,1505536,2.1361163,136
1702208,1507151,1.40104,25
1702208,2211308,0.8392372,6
1702208,1502772,1.5463433,35
1702208,1502954,1.710881,51
1702208,1502152,1.2314018,17
1702208,2109106,0.71112967,5
1702208,2605103,0.24499442,1
1702208,1713205,0.9512631,8
1702208,2110005,0.8775169,7
1702208,2101608,0.91629434,8
1702208,2104800,0.79284364,6
1702208,1707405,0.6642954,4
1702208,1721208,1.5702347,37
1702208,1706506,0.694213,4
1702208,1708254,0.81995195,6
1702208,1714880,0.6437598,4
1702208,1718402,0.5976678,3
1702208,1703107,0.30262142,2
1702208,1703800,1.4362286,27
1702208,1702554,2.654297,451
1702208,1718550,0.9028928,7
1702208,1714302,1.0372677,10
1702208,1720101,1.1240937,13
1702208,1703826,1.3158795,20
1702208,1712454,1.0900716,12
1702208,1701051,1.1266979,13
1702208,1702901,1.9119985,81
1702208,1720309,1.2668535,18
1702208,1701002,1.1217904,13
1702208,1720804,1.4524671,28
1702208,1720200,1.5575095,36
1702208,1505494,1.0619632,11
1702208,1501758,2.092983,123
1702208,1720002,0.75305235,5
2611309,2611606,1.8476623,70
2611309,2604106,2.2314737,170
2611309,2601904,2.2416356,174
2611309,2606408,1.7842271,60
2611309,2616407,2.621064,417
2611309,2604502,2.5715322,372
2611309,2602308,1.5499128,35
2611309,2613305,1.2389437,17
2611309,2612000,2.1678908,147
2611309,2603504,1.6119215,40
2611309,2604908,2.3550625,226
2614204,2611606,1.5533822,35
2614204,2704302,0.87776816,7
2614204,2611903,1.3439819,22
2614204,2614857,1.5247289,33
2614204,2704500,1.1829116,15
2614204,2707305,1.3714758,23
2614204,2708501,1.2473463,17
2614204,2705101,1.1709065,14
2614204,2601409,1.08775,12
2707305,2611606,1.4467819,27
2707305,2704302,1.5546844,35
2707305,2610004,1.3534621,22
2707305,2600401,1.3437985,22
2707305,2611903,1.2932863,19
2707305,2614857,1.5701809,37
2707305,2701357,1.4577342,28
2707305,2704500,1.3187473,20
2707305,2708501,1.9942137,98
2707305,2614204,1.1312518,13
2707305,2705101,2.3283184,212
2707305,2601409,1.7402221,54
2707305,2703601,2.0772612,119
2707305,2703502,0.7519763,5
2707305,2703908,1.1307683,13
2205706,2611606,1.4018084,25
2205706,2903201,1.0736473,11
2205706,2202208,1.5531499,35
2205706,2202000,2.184241,152
2205706,2207702,3.2554343,1800
2205706,2202703,1.6594381,45
2205706,2208304,1.590063,38
2205706,2208403,1.589454,38
2205706,2211001,2.728734,535
2205706,2201507,1.5059034,32
2205706,2201200,1.5740267,37
2205706,2200202,0.65785587,4
2205706,2112506,1.580858,38
2205706,2200400,1.3942289,24
2205706,2201960,1.3014631,20
2205706,2202406,1.092178,12
2607703,2611606,1.9550712,90
2607703,2604106,1.7486418,56
2607703,2601201,0.9337381,8
2607703,2510808,1.9141747,82
2607703,2613602,2.6564999,453
2607703,2516706,2.473425,297
2607703,2514602,1.4803741,30
2607703,2602506,2.099674,125
2605806,2611606,1.6663632,46
2605806,2604106,2.3506093,224
2605806,2604007,1.789916,61
2605806,2615409,1.4278576,26
